stateFIPS,CongressionalDistrict,StateLower,StateAbbreviation,Population2016,FracCDFromSLD,FracSLDFromCD
47,9,86,TN,67520.756,0.095,0.039
47,9,87,TN,66173.726,0.093,0.038
47,9,88,TN,50182.657,0.071,0.029
47,9,90,TN,66499.149,0.094,0.039
47,9,91,TN,66056.856,0.093,0.038
47,9,93,TN,67755.504,0.095,0.039
47,9,95,TN,31.233,0,0
47,9,96,TN,53355.28,0.075,0.031
47,9,97,TN,41943.307,0.059,0.024
47,9,98,TN,64079.13,0.09,0.037
47,9,99,TN,8552.683,0.012,0.005
48,1,5,TX,70009.793,0.097,0.021
48,1,6,TX,171892.207,0.239,0.051
48,1,7,TX,136338.259,0.19,0.041
48,1,9,TX,125908,0.175,0.039
48,1,11,TX,118538,0.165,0.035
48,1,57,TX,96111,0.134,0.04
48,2,126,TX,148125.218,0.189,0.268
48,2,127,TX,162115.526,0.207,0.296
48,2,128,TX,8273.73,0.011,0.015
48,2,130,TX,4740.823,0.006,0.008
48,2,133,TX,3733.665,0.005,0.007
48,2,134,TX,67533.462,0.086,0.12
48,2,135,TX,40717.023,0.052,0.073
48,2,138,TX,121988.442,0.156,0.219
48,2,139,TX,16216.6,0.021,0.029
48,2,141,TX,10131.029,0.013,0.019
48,2,142,TX,24797.636,0.032,0.046
48,2,147,TX,28963.1,0.037,0.051
48,2,148,TX,61268.442,0.078,0.111
48,2,150,TX,84789.745,0.108,0.155
48,3,33,TX,88128.766,0.105,0.027
48,3,66,TX,206725.49,0.246,0.088
48,3,67,TX,206739.902,0.246,0.087
48,3,70,TX,194962.978,0.232,0.084
48,3,89,TX,142321.112,0.17,0.081
48,4,1,TX,166465,0.226,0.052
48,4,2,TX,128473,0.174,0.04
48,4,5,TX,69366,0.094,0.021
48,4,7,TX,28375.741,0.038,0.009
48,4,9,TX,40522,0.055,0.013
48,4,33,TX,118499.847,0.161,0.036
48,4,62,TX,167481,0.227,0.07
48,4,70,TX,11779.326,0.016,0.005
48,4,89,TX,7169.92,0.01,0.004
48,5,2,TX,54355,0.073,0.017
48,5,4,TX,184563.482,0.247,0.055
48,5,5,TX,27615,0.037,0.008
48,5,8,TX,57734,0.077,0.017
48,5,10,TX,13687.518,0.018,0.004
48,5,11,TX,51668,0.069,0.015
48,5,100,TX,37398.142,0.05,0.025
48,5,107,TX,142400.87,0.191,0.129
48,5,108,TX,2198.612,0.003,0.002
48,5,109,TX,139.18,0,0
48,5,110,TX,26265.905,0.035,0.025
48,5,112,TX,14980.351,0.02,0.015
48,5,113,TX,74591.864,0.1,0.075
48,5,114,TX,59241.815,0.079,0.059
48,6,8,TX,48523,0.063,0.014
48,6,10,TX,168499,0.217,0.05
48,6,90,TX,78.042,0,0
48,6,92,TX,17325.374,0.022,0.01
48,6,93,TX,40790.442,0.053,0.023
48,6,94,TX,181118.168,0.233,0.104
48,6,95,TX,31027.359,0.04,0.018
48,6,96,TX,162470.536,0.209,0.093
48,6,97,TX,9619.262,0.012,0.006
48,6,101,TX,116307.444,0.15,0.095
48,7,130,TX,14196.675,0.018,0.025
48,7,131,TX,2677.158,0.003,0.005
48,7,132,TX,77642.06,0.099,0.138
48,7,133,TX,188502.409,0.241,0.336
48,7,134,TX,122972.048,0.157,0.218
48,7,135,TX,152664.161,0.195,0.272
48,7,137,TX,123222.156,0.157,0.22
48,7,138,TX,61120.396,0.078,0.11
48,7,146,TX,19096.759,0.024,0.034
48,7,149,TX,21300.62,0.027,0.039
48,8,3,TX,148586.527,0.183,0.046
48,8,13,TX,27671,0.034,0.008
48,8,15,TX,204236.605,0.252,0.06
48,8,16,TX,203379.868,0.25,0.059
48,8,18,TX,99191,0.122,0.029
48,8,57,TX,58210.3,0.072,0.024
48,8,126,TX,77.387,0,0
48,8,130,TX,32849.297,0.04,0.059
48,8,150,TX,37829.012,0.047,0.069
48,9,26,TX,24988.377,0.031,0.007
48,9,27,TX,123402.111,0.153,0.037
48,9,28,TX,36365.724,0.045,0.01
48,9,131,TX,186518.952,0.232,0.33
48,9,134,TX,3596.835,0.004,0.006
48,9,137,TX,68652.776,0.085,0.123
48,9,146,TX,152682.106,0.19,0.272
48,9,147,TX,38154.264,0.047,0.067
48,9,149,TX,170151.485,0.211,0.31
48,10,3,TX,50115,0.064,0.015
48,10,13,TX,110982,0.141,0.033
48,10,17,TX,60593.244,0.077,0.017
48,10,46,TX,59464.649,0.076,0.021
48,10,47,TX,27813.949,0.035,0.01
48,10,48,TX,41293.302,0.053,0.015
48,10,49,TX,86910.773,0.111,0.033
48,10,50,TX,70197.208,0.089,0.028
48,10,51,TX,395.767,0.001,0
48,10,130,TX,145082.432,0.185,0.259
48,10,132,TX,116357.102,0.148,0.206
48,10,150,TX,16859.252,0.021,0.031
48,11,53,TX,31019,0.041,0.013
48,11,59,TX,54887.855,0.072,0.023
48,11,60,TX,171206.279,0.224,0.069
48,11,72,TX,140615,0.184,0.062
48,11,81,TX,175222,0.23,0.101
48,11,82,TX,181399,0.238,0.106
48,11,83,TX,8720,0.011,0.005
48,12,61,TX,154836.229,0.199,0.063
48,12,90,TX,16053.286,0.021,0.009
48,12,91,TX,117704.4,0.151,0.068
48,12,93,TX,75975.222,0.098,0.044
48,12,95,TX,30037.338,0.039,0.017
48,12,96,TX,13531.407,0.017,0.008
48,12,97,TX,178547.234,0.23,0.102
48,12,98,TX,1147.221,0.001,0.001
48,12,99,TX,189391.759,0.244,0.108
48,13,61,TX,39059.771,0.055,0.016
48,13,68,TX,110446.114,0.156,0.048
48,13,69,TX,159420,0.225,0.07
48,13,86,TX,166210,0.234,0.096
48,13,87,TX,173588,0.244,0.101
48,13,88,TX,61322,0.086,0.035
48,14,21,TX,91204.627,0.12,0.027
48,14,22,TX,163474.373,0.215,0.048
48,14,23,TX,145456.313,0.192,0.045
48,14,24,TX,183974.687,0.242,0.054
48,14,25,TX,155409.184,0.205,0.045
48,14,29,TX,19773.51,0.026,0.006
48,15,17,TX,15254,0.02,0.004
48,15,31,TX,35844,0.046,0.012
48,15,35,TX,60775.858,0.079,0.02
48,15,36,TX,112085.482,0.145,0.036
48,15,39,TX,63323.954,0.082,0.02
48,15,40,TX,185005.105,0.24,0.06
48,15,41,TX,165597.679,0.215,0.058
48,15,44,TX,133028.911,0.173,0.049
48,16,75,TX,74400.364,0.102,0.033
48,16,76,TX,152998.445,0.209,0.069
48,16,77,TX,167851.098,0.23,0.075
48,16,78,TX,167616.671,0.229,0.076
48,16,79,TX,168136.807,0.23,0.076
48,17,8,TX,19624,0.026,0.006
48,17,12,TX,168287.315,0.221,0.05
48,17,13,TX,17760,0.023,0.005
48,17,14,TX,184598.432,0.243,0.055
48,17,17,TX,5788.564,0.008,0.002
48,17,20,TX,24871,0.033,0.007
48,17,46,TX,38617.773,0.051,0.014
48,17,49,TX,2943.667,0.004,0.001
48,17,50,TX,114818.235,0.151,0.045
48,17,56,TX,172957.254,0.227,0.071
48,17,57,TX,10271.7,0.014,0.004
48,18,126,TX,41627.727,0.053,0.075
48,18,127,TX,21800.834,0.028,0.04
48,18,134,TX,1520.832,0.002,0.003
48,18,138,TX,10986.777,0.014,0.02
48,18,139,TX,180878.061,0.231,0.327
48,18,140,TX,44792.763,0.057,0.08
48,18,141,TX,164732.119,0.21,0.301
48,18,142,TX,78279.104,0.1,0.145
48,18,143,TX,7730.896,0.01,0.014
48,18,145,TX,14495.009,0.019,0.027
48,18,146,TX,23916.092,0.031,0.043
48,18,147,TX,72294.474,0.092,0.127
48,18,148,TX,70571.761,0.09,0.128
48,18,150,TX,49767.992,0.064,0.091
48,19,60,TX,5709.721,0.008,0.002
48,19,68,TX,47328.886,0.065,0.021
48,19,71,TX,171537,0.236,0.075
48,19,72,TX,36708,0.05,0.016
48,19,83,TX,177478.873,0.244,0.103
48,19,84,TX,182612.127,0.251,0.106
48,19,86,TX,9776,0.013,0.006
48,19,88,TX,97033,0.133,0.056
48,20,116,TX,153913.292,0.196,0.153
48,20,117,TX,137459.417,0.175,0.136
48,20,118,TX,40416.537,0.051,0.041
48,20,119,TX,18126.368,0.023,0.021
48,20,122,TX,24448.552,0.031,0.038
48,20,123,TX,89247.282,0.114,0.143
48,20,124,TX,131862.693,0.168,0.214
48,20,125,TX,190145.783,0.242,0.327
48,21,45,TX,58723.85,0.073,0.021
48,21,47,TX,43276.823,0.054,0.016
48,21,48,TX,66995.941,0.083,0.025
48,21,49,TX,65787.562,0.082,0.025
48,21,51,TX,45585.857,0.056,0.018
48,21,53,TX,76669,0.095,0.031
48,21,73,TX,165169.148,0.205,0.072
48,21,116,TX,11898.663,0.015,0.012
48,21,118,TX,2513.802,0.003,0.003
48,21,120,TX,12085.37,0.015,0.014
48,21,121,TX,147858.797,0.183,0.227
48,21,122,TX,67876.028,0.084,0.105
48,21,123,TX,42686.27,0.053,0.068
48,22,25,TX,66.73,0,0
48,22,26,TX,177728.467,0.209,0.052
48,22,27,TX,79300.804,0.093,0.024
48,22,28,TX,166708.206,0.196,0.048
48,22,29,TX,178945.576,0.211,0.054
48,22,85,TX,132738.246,0.156,0.077
48,22,129,TX,103763.133,0.122,0.187
48,22,131,TX,887.152,0.001,0.002
48,22,145,TX,8357.846,0.01,0.015
48,23,31,TX,5663.869,0.008,0.002
48,23,53,TX,61794,0.082,0.025
48,23,72,TX,3608,0.005,0.002
48,23,74,TX,166581,0.222,0.073
48,23,75,TX,92724.428,0.123,0.041
48,23,76,TX,14190.186,0.019,0.006
48,23,80,TX,69058,0.092,0.031
48,23,81,TX,19493,0.026,0.011
48,23,82,TX,8503,0.011,0.005
48,23,117,TX,52275.834,0.07,0.052
48,23,118,TX,68329.3,0.091,0.069
48,23,119,TX,9923.613,0.013,0.011
48,23,120,TX,9745.904,0.013,0.011
48,23,122,TX,104712.507,0.139,0.161
48,23,124,TX,64736.869,0.086,0.105
48,24,63,TX,940.483,0.001,0
48,24,65,TX,126613.576,0.162,0.052
48,24,91,TX,71.353,0,0
48,24,92,TX,163616.641,0.209,0.095
48,24,93,TX,11135.511,0.014,0.006
48,24,98,TX,109354.997,0.14,0.063
48,24,102,TX,29331.13,0.038,0.024
48,24,103,TX,18665.364,0.024,0.015
48,24,105,TX,75007.23,0.096,0.061
48,24,106,TX,9663.979,0.012,0.009
48,24,108,TX,2124.672,0.003,0.002
48,24,114,TX,48700.006,0.062,0.048
48,24,115,TX,185893.581,0.238,0.185
48,25,8,TX,35077,0.045,0.01
48,25,20,TX,46243,0.06,0.013
48,25,45,TX,50653.201,0.065,0.018
48,25,46,TX,57245.775,0.074,0.02
48,25,47,TX,130912.389,0.169,0.049
48,25,48,TX,61552.381,0.08,0.023
48,25,49,TX,33026.679,0.043,0.012
48,25,51,TX,8.196,0,0
48,25,54,TX,58535.652,0.076,0.024
48,25,58,TX,181371,0.234,0.074
48,25,59,TX,111043.145,0.144,0.046
48,25,96,TX,7876.69,0.01,0.005
48,26,63,TX,202652.774,0.243,0.084
48,26,64,TX,203898.641,0.244,0.085
48,26,65,TX,75019.633,0.09,0.031
48,26,91,TX,63770.533,0.076,0.037
48,26,93,TX,28596.901,0.034,0.016
48,26,98,TX,72429.875,0.087,0.042
48,26,106,TX,187390.915,0.225,0.167
48,26,115,TX,914.457,0.001,0.001
48,27,13,TX,19809,0.027,0.006
48,27,17,TX,69689.932,0.094,0.02
48,27,25,TX,37187,0.05,0.011
48,27,30,TX,147474,0.2,0.045
48,27,32,TX,177448.879,0.24,0.055
48,27,34,TX,183901.121,0.249,0.06
48,27,43,TX,46331.419,0.063,0.017
48,27,85,TX,56604,0.077,0.033
48,28,31,TX,115672.131,0.151,0.038
48,28,35,TX,48594.8,0.064,0.016
48,28,36,TX,73077.576,0.096,0.023
48,28,41,TX,19532.473,0.026,0.007
48,28,42,TX,181660.652,0.238,0.066
48,28,44,TX,43749.252,0.057,0.016
48,28,80,TX,103881.348,0.136,0.047
48,28,118,TX,34001,0.044,0.034
48,28,119,TX,61853.026,0.081,0.07
48,28,120,TX,82255.876,0.108,0.092
48,29,131,TX,6448.956,0.008,0.011
48,29,140,TX,146692.989,0.187,0.264
48,29,141,TX,11873.929,0.015,0.022
48,29,142,TX,65650.367,0.084,0.121
48,29,143,TX,154647.075,0.197,0.284
48,29,144,TX,144541.842,0.185,0.269
48,29,145,TX,135965.292,0.174,0.251
48,29,147,TX,57839.841,0.074,0.101
48,29,148,TX,59734.151,0.076,0.108
48,30,100,TX,130936.992,0.172,0.088
48,30,103,TX,27797.974,0.037,0.023
48,30,104,TX,28676.549,0.038,0.024
48,30,105,TX,26184.354,0.034,0.021
48,30,107,TX,16.31,0,0
48,30,108,TX,26265.905,0.035,0.024
48,30,109,TX,189296.971,0.249,0.175
48,30,110,TX,155724.108,0.205,0.146
48,30,111,TX,171522.143,0.226,0.174
48,30,113,TX,3075.012,0.004,0.003
48,31,20,TX,115465.64,0.139,0.034
48,31,52,TX,207637.511,0.25,0.084
48,31,54,TX,124684.78,0.15,0.051
48,31,55,TX,177950.568,0.214,0.074
48,31,136,TX,205612.347,0.247,0.358
48,32,89,TX,57235.659,0.075,0.033
48,32,100,TX,188.111,0,0
48,32,102,TX,145879.287,0.191,0.122
48,32,103,TX,15416.377,0.02,0.013
48,32,107,TX,44466.972,0.058,0.04
48,32,108,TX,146901.391,0.192,0.136
48,32,112,TX,166661.711,0.218,0.168
48,32,113,TX,108723.622,0.142,0.109
48,32,114,TX,79440.335,0.104,0.079
48,33,90,TX,161898.598,0.211,0.094
48,33,92,TX,33.447,0,0
48,33,93,TX,24354.749,0.032,0.014
48,33,94,TX,5485.254,0.007,0.003
48,33,95,TX,119139.262,0.155,0.069
48,33,97,TX,103.685,0,0
48,33,99,TX,605.385,0.001,0
48,33,100,TX,6694.783,0.009,0.005
48,33,101,TX,67274.628,0.088,0.055
48,33,103,TX,123999.732,0.161,0.103
48,33,104,TX,159199.263,0.207,0.133
48,33,105,TX,89885.371,0.117,0.074
48,33,110,TX,148.966,0,0
48,33,111,TX,10028.583,0.013,0.01
48,34,17,TX,6470.327,0.009,0.002
48,34,30,TX,28382,0.039,0.009
48,34,31,TX,22214,0.031,0.007
48,34,35,TX,71618.089,0.098,0.023
48,34,36,TX,172.213,0,0
48,34,37,TX,175712.577,0.241,0.058
48,34,38,TX,174804.335,0.24,0.059
48,34,39,TX,121677.86,0.167,0.039
48,34,43,TX,126912.581,0.174,0.045
48,35,17,TX,19282.933,0.024,0.006
48,35,44,TX,26966.837,0.033,0.01
48,35,45,TX,106484.949,0.131,0.038
48,35,46,TX,39566.21,0.049,0.014
48,35,47,TX,3276.205,0.004,0.001
48,35,48,TX,32735.123,0.04,0.012
48,35,49,TX,7235.051,0.009,0.003
48,35,50,TX,9959.758,0.012,0.004
48,35,51,TX,159706.229,0.196,0.062
48,35,73,TX,38679.852,0.048,0.017
48,35,116,TX,27039.961,0.033,0.027
48,35,118,TX,39687.704,0.049,0.04
48,35,119,TX,90034.602,0.111,0.102
48,35,120,TX,92891.451,0.114,0.104
48,35,121,TX,48821.747,0.06,0.075
48,35,123,TX,65654.66,0.081,0.105
48,35,125,TX,6177.092,0.008,0.011
48,36,18,TX,81704,0.108,0.024
48,36,19,TX,175209,0.232,0.051
48,36,21,TX,84964,0.112,0.025
48,36,23,TX,39899,0.053,0.012
48,36,128,TX,184882.021,0.244,0.336
48,36,129,TX,91530.306,0.121,0.165
48,36,142,TX,10207.295,0.013,0.019
48,36,143,TX,25163.264,0.033,0.046
48,36,144,TX,36992.33,0.049,0.069
48,36,145,TX,25761.054,0.034,0.047
49,1,1,UT,39226.953,0.052,0.012
49,1,3,UT,40166.914,0.053,0.012
49,1,4,UT,40140.763,0.053,0.012
49,1,5,UT,40186.527,0.053,0.012
49,1,7,UT,39509.221,0.052,0.012
49,1,8,UT,39411.797,0.052,0.012
49,1,9,UT,39446.056,0.052,0.012
49,1,10,UT,39220.161,0.052,0.012
49,1,11,UT,40239.344,0.053,0.012
49,1,12,UT,39549.217,0.052,0.012
49,1,13,UT,41209.436,0.055,0.012
49,1,14,UT,41180.398,0.055,0.012
49,1,15,UT,41152.478,0.054,0.012
49,1,16,UT,41063.133,0.054,0.012
49,1,17,UT,40050.179,0.053,0.012
49,1,18,UT,2132.004,0.003,0.001
49,1,28,UT,2434.577,0.003,0.001
49,1,29,UT,39349.216,0.052,0.012
49,1,53,UT,41470.058,0.055,0.017
49,1,54,UT,14769.468,0.02,0.006
49,1,55,UT,41168.978,0.055,0.017
49,1,69,UT,12024.919,0.016,0.005
49,2,15,UT,4.467,0,0
49,2,17,UT,1294.391,0.002,0
49,2,18,UT,38828.381,0.051,0.011
49,2,19,UT,41211.669,0.054,0.012
49,2,20,UT,41160.296,0.054,0.012
49,2,21,UT,41023.705,0.054,0.012
49,2,22,UT,39245.294,0.052,0.011
49,2,23,UT,40137.232,0.053,0.012
49,2,24,UT,40164.459,0.053,0.012
49,2,25,UT,38688.785,0.051,0.011
49,2,26,UT,36026.038,0.047,0.011
49,2,28,UT,37727.147,0.05,0.011
49,2,30,UT,24842.502,0.033,0.008
49,2,31,UT,26928.048,0.035,0.009
49,2,38,UT,4727.601,0.006,0.002
49,2,58,UT,17014.135,0.022,0.007
49,2,62,UT,42737.028,0.056,0.018
49,2,68,UT,38826.529,0.051,0.017
49,2,70,UT,21390.647,0.028,0.009
49,2,71,UT,42069.733,0.055,0.018
49,2,72,UT,39826.929,0.052,0.017
49,2,73,UT,21821.816,0.029,0.01
49,2,74,UT,42745.149,0.056,0.019
49,2,75,UT,42803.161,0.056,0.019
49,3,6,UT,9829.913,0.013,0.003
49,3,27,UT,42385.347,0.054,0.013
49,3,32,UT,30841.033,0.04,0.01
49,3,36,UT,6617.116,0.009,0.002
49,3,37,UT,19121.68,0.025,0.006
49,3,40,UT,1443.002,0.002,0
49,3,45,UT,30113.542,0.039,0.011
49,3,46,UT,32819.851,0.042,0.012
49,3,48,UT,42432.707,0.055,0.016
49,3,49,UT,40286.433,0.052,0.015
49,3,51,UT,31671.984,0.041,0.012
49,3,54,UT,30528,0.039,0.012
49,3,56,UT,40859.554,0.053,0.017
49,3,57,UT,42360.471,0.054,0.017
49,3,59,UT,42026.806,0.054,0.017
49,3,60,UT,42064.645,0.054,0.017
49,3,61,UT,42248.103,0.054,0.017
49,3,63,UT,42258.422,0.054,0.018
49,3,64,UT,41123.275,0.053,0.017
49,3,65,UT,42246.956,0.054,0.018
49,3,66,UT,39989.275,0.051,0.017
49,3,67,UT,27749.181,0.036,0.012
49,3,69,UT,24724.788,0.032,0.011
49,3,70,UT,15469.212,0.02,0.007
49,3,73,UT,16895,0.022,0.007
49,4,2,UT,42249.249,0.056,0.013
49,4,6,UT,32423.923,0.043,0.01
49,4,22,UT,899.562,0.001,0
49,4,25,UT,1449.536,0.002,0
49,4,26,UT,4156.934,0.005,0.001
49,4,30,UT,15297.998,0.02,0.005
49,4,31,UT,13122.06,0.017,0.004
49,4,32,UT,9278.774,0.012,0.003
49,4,33,UT,40159.013,0.053,0.012
49,4,34,UT,40132.876,0.053,0.013
49,4,35,UT,40163.369,0.053,0.013
49,4,36,UT,33507.047,0.044,0.011
49,4,37,UT,21000.305,0.028,0.007
49,4,38,UT,35400.919,0.047,0.012
49,4,39,UT,40141.588,0.053,0.013
49,4,40,UT,38673.538,0.051,0.013
49,4,41,UT,40125.252,0.053,0.014
49,4,42,UT,40139.41,0.053,0.015
49,4,43,UT,40139.41,0.053,0.014
49,4,44,UT,40128.52,0.053,0.015
49,4,45,UT,10024.779,0.013,0.004
49,4,46,UT,7168.18,0.009,0.003
49,4,47,UT,40147.034,0.053,0.015
49,4,50,UT,40111.095,0.053,0.016
49,4,51,UT,8434.754,0.011,0.003
49,4,52,UT,40121.985,0.053,0.016
49,4,56,UT,1295.673,0.002,0.001
49,4,58,UT,22087.169,0.029,0.009
49,4,59,UT,127.274,0,0
49,4,64,UT,1111.068,0.001,0
49,4,66,UT,2281.76,0.003,0.001
49,4,67,UT,14520.707,0.019,0.006
49,4,68,UT,743.005,0.001,0
50,0,A-1,VT,8527.842,0.014,1
50,0,A-2,VT,4512.85,0.007,1
50,0,A-3,VT,7926.597,0.013,1
50,0,A-4,VT,8955.438,0.014,1
50,0,A-5,VT,3792.159,0.006,1
50,0,A-R,VT,3961.046,0.006,1
50,0,B-1,VT,3851.6,0.006,1
50,0,B-3,VT,3743.392,0.006,1
50,0,B-4,VT,7630.086,0.012,1
50,0,B-R,VT,4006.25,0.006,1
50,0,B21,VT,7795.809,0.012,1
50,0,B22,VT,7571.596,0.012,1
50,0,C-1,VT,4210.981,0.007,1
50,0,C-2,VT,8975.034,0.014,1
50,0,C-3,VT,8280.598,0.013,1
50,0,C10,VT,9326.895,0.015,1
50,0,C41,VT,3907.617,0.006,1
50,0,C42,VT,4501.963,0.007,1
50,0,C51,VT,3965.401,0.006,1
50,0,C52,VT,4101.605,0.007,1
50,0,C61,VT,8519.988,0.014,1
50,0,C62,VT,4002.547,0.006,1
50,0,C63,VT,8784.141,0.014,1
50,0,C64,VT,10015.139,0.016,1
50,0,C65,VT,8897.645,0.014,1
50,0,C66,VT,3274.061,0.005,1
50,0,C67,VT,7772.928,0.012,1
50,0,C71,VT,4677.377,0.007,1
50,0,C72,VT,4435.924,0.007,1
50,0,C73,VT,4661.9,0.007,1
50,0,C74,VT,4699.046,0.008,1
50,0,C81,VT,8460.14,0.014,1
50,0,C82,VT,9358.882,0.015,1
50,0,C83,VT,4485.453,0.007,1
50,0,C91,VT,9299.035,0.015,1
50,0,C92,VT,8311.554,0.013,1
50,0,CA1,VT,4042.846,0.006,1
50,0,CA2,VT,4041.874,0.006,1
50,0,CA3,VT,7385.333,0.012,1
50,0,CA4,VT,8512.123,0.014,1
50,0,CAW,VT,4252.382,0.007,1
50,0,E-C,VT,3679.515,0.006,1
50,0,ECO,VT,3885.007,0.006,1
50,0,F-1,VT,4625.544,0.007,1
50,0,F-2,VT,4389.913,0.007,1
50,0,F-4,VT,8827.976,0.014,1
50,0,F-5,VT,9158.885,0.015,1
50,0,F-6,VT,4599.932,0.007,1
50,0,F-7,VT,4079.494,0.007,1
50,0,F31,VT,8793.144,0.014,1
50,0,F32,VT,4440.112,0.007,1
50,0,GIC,VT,8273.819,0.013,1
50,0,LM1,VT,4465.232,0.007,1
50,0,LM2,VT,8719.313,0.014,1
50,0,LM3,VT,4483.863,0.007,1
50,0,LMW,VT,8166.271,0.013,1
50,0,O-1,VT,7901.753,0.013,1
50,0,O-2,VT,8723.496,0.014,1
50,0,O-C,VT,4379.75,0.007,1
50,0,O-L,VT,4513.31,0.007,1
50,0,OLC,VT,8219.206,0.013,1
50,0,OR1,VT,8829.809,0.014,1
50,0,OR2,VT,4423.4,0.007,1
50,0,OWA,VT,8289.864,0.013,1
50,0,R-1,VT,3717.82,0.006,1
50,0,R-2,VT,8535.398,0.014,1
50,0,R-3,VT,8102.422,0.013,1
50,0,R-4,VT,3900.632,0.006,1
50,0,R-6,VT,7232.622,0.012,1
50,0,R-B,VT,4382.105,0.007,1
50,0,R-W,VT,3926.273,0.006,1
50,0,R51,VT,3977.605,0.006,1
50,0,R52,VT,3846.75,0.006,1
50,0,R53,VT,3943.929,0.006,1
50,0,R54,VT,4102.687,0.007,1
50,0,RW2,VT,4128.586,0.007,1
50,0,W-1,VT,4194.02,0.007,1
50,0,W-3,VT,7342.201,0.012,1
50,0,W-4,VT,7289.86,0.012,1
50,0,W-5,VT,3911.963,0.006,1
50,0,W-6,VT,3791.774,0.006,1
50,0,W21,VT,4068.985,0.007,1
50,0,W22,VT,3811.159,0.006,1
50,0,W23,VT,3795.651,0.006,1
50,0,WA1,VT,8936.664,0.014,1
50,0,WA2,VT,7786.907,0.012,1
50,0,WA3,VT,8895.391,0.014,1
50,0,WA4,VT,7719.1,0.012,1
50,0,WA5,VT,4232.484,0.007,1
50,0,WA6,VT,4361.218,0.007,1
50,0,WA7,VT,7637.536,0.012,1
50,0,WAC,VT,8226.716,0.013,1
50,0,WBW,VT,4231.115,0.007,1
50,0,WIB,VT,3665.531,0.006,1
50,0,Y-1,VT,7878.336,0.013,1
50,0,Y-2,VT,4105.157,0.007,1
50,0,Y-5,VT,4243.236,0.007,1
50,0,Y-R,VT,4349.446,0.007,1
50,0,Y31,VT,4109.074,0.007,1
50,0,Y32,VT,8854.682,0.014,1
50,0,Y41,VT,3801.579,0.006,1
50,0,Y42,VT,7756.905,0.012,1
50,0,YO1,VT,3998.799,0.006,1
50,0,YO2,VT,8497.993,0.014,1
51,1,2,VA,44286.265,0.056,0.014
51,1,13,VA,40559.915,0.051,0.012
51,1,18,VA,6077.157,0.008,0.002
51,1,28,VA,89183.544,0.113,0.026
51,1,31,VA,45891.74,0.058,0.015
51,1,50,VA,47568.076,0.06,0.019
51,1,51,VA,49905.262,0.063,0.019
51,1,52,VA,3057.365,0.004,0.001
51,1,54,VA,35096.615,0.045,0.014
51,1,55,VA,73641.82,0.093,0.031
51,1,88,VA,51004.894,0.065,0.029
51,1,93,VA,4594.663,0.006,0.003
51,1,96,VA,51426.245,0.065,0.03
51,1,97,VA,84633.408,0.107,0.048
51,1,98,VA,79525.171,0.101,0.046
51,1,99,VA,82224.497,0.104,0.047
51,2,21,VA,77065.33,0.106,0.023
51,2,79,VA,13659.844,0.019,0.006
51,2,81,VA,46738.513,0.064,0.027
51,2,82,VA,83146.606,0.114,0.048
51,2,83,VA,81404.177,0.112,0.047
51,2,84,VA,82958.536,0.114,0.048
51,2,85,VA,83494.846,0.115,0.048
51,2,89,VA,3171.919,0.004,0.002
51,2,90,VA,31116.297,0.043,0.018
51,2,91,VA,69984.957,0.096,0.041
51,2,93,VA,42574.859,0.058,0.024
51,2,95,VA,32.196,0,0
51,2,96,VA,34164.523,0.047,0.02
51,2,100,VA,78391.144,0.108,0.053
51,3,64,VA,39254.209,0.052,0.016
51,3,75,VA,5647.791,0.007,0.002
51,3,76,VA,50183.441,0.066,0.023
51,3,77,VA,67255.503,0.089,0.03
51,3,78,VA,24958.06,0.033,0.011
51,3,79,VA,66866.079,0.088,0.03
51,3,80,VA,81782.597,0.108,0.037
51,3,81,VA,9673.55,0.013,0.006
51,3,89,VA,77199.166,0.102,0.044
51,3,90,VA,50792.087,0.067,0.03
51,3,91,VA,9392.47,0.012,0.005
51,3,92,VA,78514.272,0.103,0.045
51,3,93,VA,36022.114,0.047,0.021
51,3,94,VA,79915.105,0.105,0.046
51,3,95,VA,80224.596,0.106,0.046
51,3,100,VA,1508.226,0.002,0.001
51,4,21,VA,5386.092,0.007,0.002
51,4,62,VA,70596.634,0.092,0.03
51,4,63,VA,80659.155,0.105,0.034
51,4,64,VA,42051.538,0.055,0.018
51,4,66,VA,66785.491,0.087,0.028
51,4,68,VA,38178.906,0.05,0.017
51,4,69,VA,81297.377,0.106,0.036
51,4,70,VA,49548.227,0.065,0.021
51,4,71,VA,87626.01,0.114,0.038
51,4,74,VA,54776.668,0.071,0.024
51,4,75,VA,49634.751,0.065,0.022
51,4,76,VA,35091.417,0.046,0.016
51,4,77,VA,17748.171,0.023,0.008
51,4,78,VA,61230.126,0.08,0.028
51,4,81,VA,26940.099,0.035,0.016
51,5,9,VA,46575.239,0.063,0.014
51,5,14,VA,71164.674,0.097,0.021
51,5,16,VA,46169.141,0.063,0.013
51,5,18,VA,44790.358,0.061,0.013
51,5,19,VA,27761.617,0.038,0.008
51,5,20,VA,7697.826,0.01,0.002
51,5,22,VA,41847.249,0.057,0.012
51,5,23,VA,4155.03,0.006,0.001
51,5,25,VA,23131.522,0.031,0.007
51,5,30,VA,13078,0.018,0.004
51,5,31,VA,11442.469,0.016,0.004
51,5,57,VA,87195.622,0.119,0.036
51,5,58,VA,71648.073,0.097,0.029
51,5,59,VA,80482.215,0.109,0.033
