state,StateAbbreviation,StateFIPS,election,year,wave,OVERALLINTEGRITY,PEIIndexp,PEIIndexi,ratingstate,ratingcountry,LAWS,lawsunfair,lawsunfair2,favoredincumbent,favoredincumbent2,citizens,citizens2,laws,lawsi,PROCEDURES,managed,votinginfo,fairofficials,legalelections,procedures,proceduresi,BOUNDARIES,bdiscrim,bdiscrim2,bfavored,bfavored2,bimpartial,boundaries,boundariesi,VOTERREGISTRATION,reglisted,reglisted2,reginaccurate,reginaccurate2,ineligible,ineligible2,votereg,voteregi,PARTYREGISTRATION,oppprevent,oppprevent2,womenopp,minorityopp,leaderselect,leaderselect2,rallies,rallies2,partyreg,partyregi,MEDIACOVERAGE,newspapers,tv,tv2,fairaccess,faircoverage,socialmedia,media,mediai,CAMPAIGNFINANCE,subsidies,donations,accounts,rich,rich2,resources,resources2,finance,financei,VOTINGPROCESS,violence,violence2,fraudulent,fraudulent2,easy,choice,postal,disabled,expats,internet,voting,votingi,VOTECOUNT,secure,delay,faircount,intlmonitors,intlmonitors2,domesticmonitors,domesticmonitors2,count,counti,VOTINGRESULTS,challenged,challenged2,protestspeace,protestspeace2,protestsviolent,protestsviolent2,disputes,results,resultsi,ELECTIONAUTHORITIES,impartial,info,scrutiny,performance,EMBs,EMBsi,GENERALQUESTIONS,familiarity,important,ORGCONFIDENCE,courts,government,parliament,police,electoralauth,BACKGROUND,employment,public,university,nonprofit,agency,private,occupation,agegroup,sex,education,born,lived,rep,candidate,activist,official,monitor,monitorint,ngo,voted,norole,citizen,supported,leftrightscale,partyid,difficulty,VIGNETTES,vignetteA,vignetteB,vignetteC,EXTRA,rigged,rigged2,machinesaccurate,recordssecure,waited,waited2,multiple,multiple2,regrestrictive,regrestrictive2,obsintimidate,obsintimidate2,popularwill,timely,disinformation,disinformation2,hack,hack2,meddle,meddle2,countdispute,countdispute2,illegalvote,illegalvote2,legalcount,votersuppress,votersuppress2,design,candidatethreat,candidatethreat2,sufficient,audit,SUBFIELD,elections,ampol,statepol,comparative,inter,polcomm,theory,publicadmin,publicpol,methods,socio
Nebraska,NE,217,USA_06112018_L1,2018,2018,,39.7959175109863,39.7959175109863,7,6,,4,2,5,1,5,1,8.33333301544189,8.33333301544189,,2,2,2,2,25,25,,5,1,5,1,1,0,0,,4,2,2,4,3,3,50,50,,3,3,4,4,4,2,4,2,50,50,,2,4,2,3,3,4,45,45,,2,2,2,5,1,5,1,15,15,,4,2,4,2,3,4,4,4,3,2,50,50,,3,4,3,3,3,3,3,55,55,,2,4,2,4,1,5,3,75,75,,2,3,3,2,37.5,37.5,,10,1,,1,3,3,1,1,,1,0,1,0,0,0,6,3,1,5,0,4,0,0,0,0,0,0,0,1,0,1,1,1,7,7,,9,9,9,,3,3,3,2,4,2,3,3,4,2,4,2,2,3,4,2,4,2,3,3,3,3,2,4,3,4,2,4,3,3,3,3,,0,1,0,0,0,0,0,0,0,0,0
Nebraska,NE,217,USA_06112018_L1,2018,2018,,,62.0663223266602,6,6,,2,4,5,1,2,4,50,50,,4,4,4,4,75,75,,5,1,5,1,1,0,0,,,,,,,,,61.6666679382324,,,,4,4,,,2,4,,75.25,,4,2,4,4,4,,,66.75,,,,3,4,2,2,4,,52.75,,2,4,2,4,4,4,4,,2,,,62.5,,4,4,4,,,4,2,,64.25,,2,4,2,4,2,4,,,76.5625,,4,,4,4,,76.25,,5,1,,7,4,5,6,7,,3,0,1,0,0,0,6,6,1,5,0,4,0,0,0,0,0,0,0,1,0,1,1,3,5,9,,6,9,9,,2,4,4,4,,,2,4,2,4,2,4,5,5,5,1,2,4,3,3,2,4,2,4,5,2,4,5,2,4,5,,,0,0,0,0,1,0,0,0,0,0,0
Nebraska,NE,217,USA_06112018_L1,2018,2018,,,61.25,8,3,,,,4,2,4,2,,30,,4,4,4,4,75,75,,5,1,5,1,1,0,0,,,,,,,,,58.75,,2,4,4,4,2,4,2,4,75,75,,2,4,2,4,4,,,47.25,,,4,4,4,2,2,4,,58.5,,,,,,4,4,4,4,,,,67.5,,4,4,4,,,,,,78,,2,4,2,4,2,4,,,75.3125,,4,4,4,4,75,75,,8,1,,4,3,1,4,4,,1,0,1,0,0,0,6,4,1,5,0,4,0,0,0,0,0,0,0,1,0,1,1,3,6,10,,9,0,0,,2,4,4,4,2,4,2,4,5,1,,,4,4,,,,,,,,,,,,,,4,1,5,,,,1,1,1,0,0,0,0,0,1,1,0
Nevada,NV,113,USA_06112018_L1,2018,2018,,,69.872444152832,9,8,,4,2,3,3,2,4,50,50,,4,4,4,4,75,75,,3,3,4,2,2,33.3333320617676,33.3333320617676,,,,,,2,4,,57.0833320617676,,1,5,4,4,2,4,2,4,80,80,,4,3,3,3,4,3,60,60,,,4,4,3,3,3,3,,60.5,,1,5,2,4,4,4,4,4,5,1,71.875,71.875,,4,5,5,1,5,1,5,95,95,,2,4,2,4,1,5,5,87.5,87.5,,4,4,4,4,75,75,,9,3,,6,7,6,7,7,,1,0,1,0,0,0,6,3,1,5,0,3,0,0,0,0,0,0,0,1,0,1,1,3,7,9,,5,8,9,,1,5,5,4,3,3,1,5,3,3,1,5,5,5,3,3,2,4,2,4,2,4,1,5,4,1,5,5,1,5,,,,0,1,1,0,0,0,0,0,0,0,0
Nevada,NV,113,USA_06112018_L1,2018,2018,,,78.8520431518555,10,7,,2,4,5,1,2,4,50,50,,5,5,5,5,100,100,,2,4,3,3,2,50,50,,,,2,4,1,5,,74.5833358764648,,1,5,5,5,2,4,2,4,90,90,,5,2,4,4,4,1,65,65,,,5,1,4,2,2,4,,49.75,,1,5,1,5,5,5,5,,4,,,82.96875,,5,5,5,,,1,5,,95.5,,2,4,1,5,1,5,5,93.75,93.75,,5,5,5,5,100,100,,10,1,,8,8,7,7,8,,1,0,1,0,0,0,6,5,1,5,0,4,0,0,0,0,0,0,0,1,0,1,2,6,2,9,,4,7,9,,1,5,1,5,4,2,1,5,1,5,1,5,4,5,2,4,1,5,2,4,2,4,1,5,5,1,5,5,1,5,5,5,,0,1,0,0,0,0,0,0,0,0,0
Nevada,NV,113,USA_06112018_L1,2018,2018,,,71.1479568481445,10,5,,1,5,,,,,,59.1666641235352,,5,5,5,5,100,100,,1,5,1,5,5,100,100,,,,2,4,1,5,,70.8333358764648,,2,4,5,5,2,4,1,5,90,90,,3,2,4,5,5,,,74,,,,4,3,3,2,4,,56.75,,2,4,1,5,4,1,1,1,1,,,33.59375,,5,5,5,,,3,3,,84,,,,2,4,1,5,,,75.9375,,4,4,4,4,75,75,,10,4,,9,9,,8,8,,1,1,1,0,0,1,6,6,1,5,1,5,0,0,0,0,0,0,0,1,0,1,1,4,7,10,,9,9,9,,1,5,4,4,3,3,1,5,1,5,1,5,4,4,4,2,4,2,5,1,2,4,2,4,4,2,4,4,2,4,3,4,,0,1,1,0,0,0,0,1,1,0,0
Nevada,NV,113,USA_06112018_L1,2018,2018,,,79.0306091308594,10,5,,1,5,1,5,1,5,100,100,,5,4,4,5,87.5,87.5,,1,5,1,5,5,100,100,,1,5,1,5,1,5,100,100,,2,4,5,3,2,4,,,,76.25,,1,,,,3,4,,48,,,2,4,2,4,3,3,,52,,,,1,5,5,5,4,5,4,1,,78.4375,,5,5,5,,,1,5,,92.5,,4,2,,,,,4,,62.8125,,5,5,5,5,100,100,,10,4,,5,5,5,4,5,,1,0,1,0,0,0,6,3,1,5,0,4,0,0,0,0,0,0,0,1,0,1,6,4,4,5,,6,4,6,,1,5,5,5,5,1,1,5,4,2,,,5,5,3,3,2,4,2,4,4,2,1,5,5,2,4,4,,,,5,,1,1,1,0,0,0,0,0,1,1,0
Nevada,NV,113,USA_06112018_L1,2018,2018,,,71.8367385864258,9,8,,3,3,3,3,2,4,58.3333320617676,58.3333320617676,,4,4,4,5,81.25,81.25,,3,3,3,3,2,41.6666679382324,41.6666679382324,,,,,,,,,63.75,,2,4,4,4,2,4,2,4,75,75,,4,2,4,4,4,,,68.5,,,4,4,2,4,,,,67.75,,1,5,,,5,5,4,5,5,1,,81.875,,,4,4,2,4,2,4,,78.5,,2,4,3,3,1,5,4,75,75,,4,4,4,4,75,75,,4,3,,6,7,6,5,7,,1,0,1,0,0,0,6,3,1,5,0,1,0,0,0,0,0,0,0,1,0,1,1,3,7,9,,5,7,9,,1,5,5,4,2,4,1,5,1,5,1,5,5,4,,,2,4,,,2,4,1,5,4,1,5,4,2,4,4,,,0,0,0,1,1,0,0,0,0,0,0
New Hampshire,NH,218,USA_06112018_L1,2018,2018,,,94.3112258911133,10,10,,1,5,1,5,1,5,100,100,,5,5,5,5,100,100,,1,5,1,5,5,100,100,,1,5,1,5,1,5,100,100,,1,5,5,5,1,5,5,1,80,80,,5,1,5,5,5,,,86.5,,5,5,5,1,5,1,5,100,100,,1,5,1,5,5,5,5,5,5,,,89.375,,5,5,5,,,1,5,,94.75,,1,5,1,5,1,5,5,100,100,,5,5,5,5,100,100,,10,2,,9,9,9,9,9,,1,0,1,0,0,0,6,4,1,5,0,0,0,0,0,0,0,0,0,0,1,1,4,6,3,10,,0,0,0,,1,5,5,5,1,5,5,1,1,5,1,5,5,5,1,5,1,5,1,5,1,5,1,5,5,1,5,5,1,5,5,,,1,1,0,1,1,0,1,0,0,1,0
New Hampshire,NH,218,USA_06112018_L1,2018,2018,,,76.2244873046875,9,5,,4,2,3,3,2,4,50,50,,5,4,5,5,93.75,93.75,,2,4,2,4,4,75,75,,,,,,2,4,,57.0833358764648,,1,5,5,4,1,5,1,5,95,95,,4,2,4,2,4,3,60,60,,2,2,4,4,2,2,4,45,45,,1,5,2,4,2,4,5,5,,2,,73.125,,5,5,5,,,1,5,,95.75,,2,4,2,4,1,5,5,87.5,87.5,,5,5,5,5,100,100,,9,2,,8,6,4,4,7,,1,0,1,0,0,0,6,4,1,5,0,4,0,0,0,0,0,0,0,1,0,1,1,4,7,7,,6,7,8,,1,5,5,5,2,4,1,5,3,3,1,5,3,5,3,3,3,3,2,4,1,5,1,5,4,2,4,4,2,4,4,,,1,0,0,0,0,0,0,0,0,0,0
New Hampshire,NH,218,USA_06112018_L1,2018,2018,,,69.3367309570312,9,8,,5,1,5,1,3,3,16.6666660308838,16.6666660308838,,5,5,5,5,100,100,,5,1,3,3,1,16.6666660308838,16.6666660308838,,5,1,2,4,5,1,25,25,,2,4,5,5,3,3,1,5,85,85,,4,2,4,5,2,4,70,70,,,5,2,2,4,1,5,,70.25,,1,5,4,2,5,4,,5,5,,,74.6875,,5,4,5,,,5,1,,69.75,,2,4,1,5,1,5,5,93.75,93.75,,5,4,5,5,93.75,93.75,,10,4,,6,4,0,6,8,,1,0,1,0,0,0,6,4,1,5,0,4,0,0,0,0,0,0,0,1,0,1,6,6,4,7,,5,3,6,,1,5,5,5,4,2,1,5,1,5,2,4,5,5,1,5,1,5,1,5,2,4,1,5,5,1,5,5,1,5,5,,,1,1,1,0,0,0,0,0,0,1,0
New Hampshire,NH,218,USA_06112018_L1,2018,2018,,,67.0153121948242,9,5,,4,2,4,2,4,2,25,25,,4,4,4,4,75,75,,,,,,,,51.25,,4,2,4,2,2,4,41.6666679382324,41.6666679382324,,2,4,4,4,2,4,2,4,75,75,,4,,,4,4,,,65.25,,4,4,4,3,3,,,,69.5,,2,4,1,5,4,4,4,4,4,2,71.875,71.875,,4,4,4,,,1,5,,80,,2,4,2,4,2,4,,,76.5625,,4,4,4,4,75,75,,10,2,,7,7,6,6,9,,1,0,1,0,0,0,6,4,2,5,0,4,0,0,0,1,0,0,0,1,0,1,1,5,7,10,,7,1,1,,1,5,4,4,4,2,1,5,2,4,2,4,4,4,2,4,2,4,2,4,2,4,1,5,4,2,4,4,1,5,4,,,0,1,0,1,1,0,0,0,0,0,0
New Hampshire,NH,218,USA_06112018_L1,2018,2018,,,64.1836776733398,8,3,,,,,,4,2,,43.75,,4,1,5,5,68.75,68.75,,,,5,1,1,,16.25,,,,,,,,,67.0833358764648,,,,5,4,2,4,2,4,,80.75,,4,5,1,3,4,2,45,45,,,2,4,3,3,4,2,,48.5,,1,5,2,4,1,5,5,,4,2,,69.6875,,4,4,4,,,2,4,,77,,2,4,2,4,1,5,5,87.5,87.5,,5,4,4,4,81.25,81.25,,5,5,,6,6,6,6,6,,1,0,1,1,0,1,6,2,1,5,0,2,0,0,0,0,0,0,0,1,0,1,1,2,7,9,,8,8,8,,2,4,5,4,,,2,4,4,2,,,3,4,4,2,2,4,2,4,2,4,1,5,4,3,3,2,2,4,4,4,,0,1,0,0,0,0,0,0,1,0,0
New Jersey,NJ,114,USA_06112018_L1,2018,2018,,64.2857131958008,64.2857131958008,9,4,,2,4,4,2,1,5,66.6666641235352,66.6666641235352,,4,5,4,4,81.25,81.25,,3,3,5,1,2,25,25,,2,4,2,4,2,4,75,75,,1,5,4,4,2,4,2,4,80,80,,3,3,3,2,4,2,45,45,,3,2,4,4,2,2,4,50,50,,1,5,2,4,4,4,4,4,4,1,68.75,68.75,,4,2,3,1,5,1,5,70,70,,4,2,2,4,1,5,4,68.75,68.75,,3,4,4,4,68.75,68.75,,10,,,9,8,8,7,8,,1,0,1,0,0,0,6,4,2,5,1,5,0,0,0,0,0,0,0,1,0,1,1,4,5,10,,6,1,6,,1,5,4,4,2,4,2,4,4,2,2,4,5,4,4,2,2,4,1,5,2,4,1,5,4,1,5,4,1,5,4,4,,1,1,1,0,0,1,0,0,0,0,0
New Jersey,NJ,114,USA_06112018_L1,2018,2018,,,59.4642868041992,8,7,,3,3,4,2,1,5,58.3333320617676,58.3333320617676,,4,4,3,4,68.75,68.75,,2,4,4,2,3,50,50,,4,2,3,3,4,2,33.3333320617676,33.3333320617676,,2,4,4,4,3,3,3,3,65,65,,4,3,3,2,4,2,50,50,,,2,2,5,1,3,3,,27.75,,2,4,4,2,4,4,5,5,5,1,68.75,68.75,,4,4,4,2,4,2,4,75,75,,2,4,2,4,2,4,4,75,75,,2,5,4,4,68.75,68.75,,10,2,,7,3,3,5,6,,1,0,1,0,0,0,6,3,1,5,1,4,0,0,0,0,0,0,0,1,0,1,6,3,4,10,,8,8,8,,2,4,4,4,4,2,3,3,4,2,1,5,5,5,5,1,5,1,4,2,2,4,2,4,4,2,4,5,2,4,5,4,,1,0,0,0,0,0,0,0,0,0,0
New Jersey,NJ,114,USA_06112018_L1,2018,2018,,,77.5510177612305,9,7,,5,1,3,3,2,4,41.6666679382324,41.6666679382324,,5,5,5,5,100,100,,4,2,4,2,2,25,25,,4,2,1,5,1,5,75,75,,1,5,4,4,2,4,1,5,85,85,,4,2,4,4,4,4,75,75,,4,4,4,2,4,2,4,75,75,,1,5,1,5,4,5,5,,4,2,,81.25,,5,5,5,2,4,1,5,95,95,,2,4,2,4,1,5,5,87.5,87.5,,5,4,4,4,81.25,81.25,,6,1,,7,6,5,4,9,,1,0,1,0,0,0,6,6,1,5,0,4,0,0,0,0,0,0,0,0,1,1,4,3,7,9,,7,9,9,,1,5,5,5,4,2,1,5,4,2,1,5,5,,2,4,5,1,,,1,5,1,5,5,2,4,,1,5,4,5,,0,0,0,1,0,0,0,0,0,0,0
New Jersey,NJ,114,USA_06112018_L1,2018,2018,,,61.4540786743164,7,4,,4,2,4,2,3,3,33.3333320617676,33.3333320617676,,4,4,,,,77.5,,,,4,2,,,40.8333320617676,,,,,,1,5,,64.5833358764648,,,,2,2,3,3,,,,45.5,,,2,4,2,3,,,49,,,,,3,3,,,,52.25,,,,1,5,,4,,4,4,,,72.65625,,,4,4,,,,,,79.25,,4,2,2,4,1,5,4,68.75,68.75,,,4,,,,74.6875,,4,2,,6,6,6,0,4,,1,0,1,0,0,0,6,3,2,5,0,2,0,0,0,0,0,0,0,0,1,0,7,1,,4,,9,9,9,,2,4,4,4,4,2,1,5,4,2,,,4,4,,,,,,,4,2,1,5,,,,,,,,,,0,1,0,0,0,0,1,0,1,1,0
New Jersey,NJ,114,USA_06112018_L1,2018,2018,,,58.2397918701172,8,4,,4,2,4,2,4,2,25,25,,4,2,4,4,62.5,62.5,,5,1,5,1,1,0,0,,4,2,4,2,1,5,50,50,,4,2,4,4,5,1,2,4,50,50,,4,2,4,4,4,2,65,65,,4,4,4,4,2,2,4,65,65,,2,4,1,5,2,4,5,,4,1,,64.21875,,4,4,4,,,,,,78,,2,4,2,4,1,5,4,81.25,81.25,,4,2,4,4,62.5,62.5,,8,2,,8,4,2,3,6,,1,0,1,0,0,0,6,5,2,5,1,4,0,0,0,0,0,0,0,1,0,1,1,1,7,10,,6,9,9,,1,5,4,2,,,1,5,4,2,,,4,4,2,4,4,2,2,4,2,4,1,5,4,2,4,2,1,5,,,,0,0,0,1,0,0,1,0,1,0,1
New Jersey,NJ,114,USA_06112018_L1,2018,2018,,,61.0714263916016,3,2,,1,5,4,2,1,5,75,75,,2,5,4,5,75,75,,5,1,5,1,2,8.33333301544189,8.33333301544189,,,,5,1,4,2,,20.4166679382324,,,,4,5,2,4,1,5,,87.25,,2,3,3,5,2,4,55,55,,,5,1,4,2,,,,51,,2,4,4,2,5,2,5,,,1,,61.40625,,,4,4,,,,,,77.5,,4,2,4,2,1,5,,,59.0625,,4,4,4,4,75,75,,10,1,,7,5,,5,5,,1,0,1,0,0,0,6,4,1,5,1,5,0,0,0,0,0,0,0,1,0,1,1,3,6,7,,6,9,9,,3,3,4,4,,,2,4,3,3,1,5,5,4,5,1,5,1,5,1,4,2,1,5,5,5,1,,1,5,,,,0,1,0,0,0,0,0,1,1,1,0
New Jersey,NJ,114,USA_06112018_L1,2018,2018,,,72.3214263916016,9,4,,2,4,4,2,1,5,66.6666641235352,66.6666641235352,,5,5,5,5,100,100,,3,3,4,2,4,50,50,,,,2,4,,,,66.25,,,,4,3,2,4,1,5,,76.75,,4,3,3,4,4,,,61.5,,4,4,4,4,2,,,,64,,5,1,,,5,5,4,4,4,,,65.15625,,5,5,5,,,,,,91,,2,4,2,4,2,4,4,75,75,,4,4,,4,,76.875,,10,1,,,,,,,,1,0,1,0,0,0,6,6,1,5,0,4,0,0,0,0,0,0,0,0,1,1,4,5,7,8,,8,0,0,,5,1,5,5,1,5,,,1,5,1,5,4,,3,3,,,2,4,1,5,1,5,4,2,4,5,2,4,5,2,,0,0,0,1,0,0,0,1,0,0,0
New Jersey,NJ,114,USA_06112018_L1,2018,2018,,,69.7448959350586,8,3,,3,3,4,2,2,4,50,50,,4,5,5,5,93.75,93.75,,3,3,4,2,3,41.6666679382324,41.6666679382324,,5,1,,,1,5,,55.4166679382324,,1,5,4,4,5,1,1,5,70,70,,2,3,3,3,3,4,50,50,,,4,,5,1,,,,54,,,,2,4,5,3,5,5,5,,,78.125,,,4,,1,5,1,5,,87.75,,4,2,3,3,,,5,,66.875,,5,5,5,5,100,100,,7,1,,8,5,3,7,8,,3,0,1,0,0,0,6,6,1,5,0,4,0,0,0,0,0,0,0,1,0,1,1,3,7,8,,7,5,4,,3,3,5,5,3,3,2,4,1,5,2,4,2,5,5,1,,,2,4,4,2,2,4,5,2,4,5,,,,,,0,0,0,1,0,0,0,0,0,0,0
New Jersey,NJ,114,USA_06112018_L1,2018,2018,,,67.7295913696289,9,6,,4,2,1,5,2,4,66.6666641235352,66.6666641235352,,5,5,,5,,97.1875,,4,2,4,2,2,25,25,,,,,,,,,61.25,,,,2,2,4,2,,,,47.25,,5,,,,5,2,,69,,,5,4,2,4,,,,77.25,,1,5,2,4,4,3,4,4,4,1,65.625,65.625,,4,4,4,,,2,4,,76,,2,4,2,4,1,5,4,81.25,81.25,,3,4,,4,,68.4375,,6,1,,6,0,3,5,6,,1,0,1,0,0,1,6,4,2,5,0,4,0,0,0,0,0,0,0,1,0,1,1,4,5,8,,7,2,2,,1,5,4,4,2,4,2,4,4,2,2,4,3,4,2,4,2,4,,,2,4,1,5,4,1,5,2,,,,,,0,1,0,0,0,0,0,0,1,1,0
New Mexico,NM,219,USA_06112018_L1,2018,2018,,,72.5,10,9,,4,2,4,2,4,2,25,25,,5,5,5,5,100,100,,3,3,3,3,3,50,50,,4,2,2,4,2,4,58.3333320617676,58.3333320617676,,,,5,5,2,4,,,,81.75,,3,,,,,,,56.75,,5,3,2,4,2,,,,51.25,,,,2,4,4,3,5,5,5,,,75.15625,,5,5,5,,,1,5,,91.5,,,,,,1,5,5,,86.25,,5,5,5,5,100,100,,9,1,,5,4,4,1,9,,1,1,0,0,0,0,6,4,2,5,0,4,0,0,0,0,0,0,0,1,0,1,6,5,4,9,,7,9,5,,1,5,5,5,1,5,1,5,1,5,1,5,5,5,1,5,1,5,1,5,2,4,1,5,5,1,5,5,1,5,,4,,0,0,0,0,1,0,0,0,0,1,0
New Mexico,NM,219,USA_06112018_L1,2018,2018,,,67.448974609375,10,7,,4,2,4,2,2,4,41.6666679382324,41.6666679382324,,5,5,5,5,100,100,,,,4,2,4,,37.9166679382324,,,,,,,,,53.75,,1,5,5,5,2,4,,,,91.25,,5,,,,5,,,70,,,3,2,4,2,,,,38.25,,1,5,1,5,4,4,4,,4,1,,69.375,,4,4,4,,,,,,70.5,,4,2,1,5,1,5,4,75,75,,4,4,4,4,75,75,,9,1,,9,8,,6,9,,1,1,1,1,0,0,7,5,2,5,0,4,0,0,0,0,0,0,0,1,0,1,1,2,7,4,,8,1,9,,1,5,5,5,,,1,5,2,4,2,4,5,5,,,,,,,,,1,5,5,1,5,5,1,5,,5,,0,0,1,0,0,0,0,0,1,0,0
New Mexico,NM,219,USA_06112018_L1,2018,2018,,,76.6326522827148,9,4,,1,5,1,5,1,5,100,100,,5,4,5,5,93.75,93.75,,1,5,4,2,3,58.3333320617676,58.3333320617676,,,,2,4,,,,57.5,,1,5,5,5,1,5,1,5,100,100,,4,2,4,4,4,3,70,70,,4,4,3,5,1,2,4,55,55,,1,5,3,3,5,5,4,4,,2,,74.84375,,4,4,4,,,2,4,,71.75,,4,2,2,4,1,5,5,75,75,,5,4,4,5,87.5,87.5,,10,1,,8,4,1,4,8,,1,1,1,0,0,1,6,5,1,5,0,5,0,0,0,0,0,0,0,1,0,1,1,2,7,10,,6,8,9,,1,5,4,4,2,4,1,5,2,4,1,5,5,5,4,2,3,3,1,5,4,2,1,5,4,1,5,4,1,5,4,4,,1,1,1,0,0,0,1,0,1,0,0
New Mexico,NM,219,USA_06112018_L1,2018,2018,,,68.6224517822266,10,8,,2,4,2,4,2,4,75,75,,3,5,5,5,87.5,87.5,,4,2,,,2,,22.5,,,,2,4,2,4,,64.5833358764648,,3,3,5,5,2,4,,,,80.25,,,4,2,4,4,1,,49.5,,4,2,,3,3,2,4,,55,,2,4,1,5,4,5,4,4,4,1,71.875,71.875,,5,4,5,,,2,4,,83.5,,4,2,1,5,1,5,,,71.25,,5,4,4,4,81.25,81.25,,7,1,,7,6,6,2,7,,1,0,1,0,0,1,6,2,2,5,0,2,0,0,0,0,0,0,0,1,0,1,1,2,7,7,,6,3,6,,1,5,5,5,4,2,1,5,4,2,,,4,3,4,2,2,4,3,3,4,2,1,5,4,,,4,,,5,,,0,0,1,0,1,0,1,0,0,0,1
New Mexico,NM,219,USA_06112018_L1,2018,2018,,73.4693908691406,73.4693908691406,9,5,,2,4,2,4,4,2,58.3333320617676,58.3333320617676,,5,5,5,5,100,100,,2,4,2,4,4,75,75,,2,4,2,4,2,4,75,75,,2,4,5,5,3,3,3,3,75,75,,4,2,4,3,4,3,65,65,,3,4,4,3,3,2,4,65,65,,2,4,2,4,5,5,5,3,4,2,75,75,,5,5,5,3,3,3,3,80,80,,4,2,3,3,2,4,4,56.25,56.25,,4,4,4,5,81.25,81.25,,8,1,,8,7,,7,7,,1,0,1,0,0,0,6,2,1,5,0,3,0,0,0,0,0,0,0,1,0,1,1,4,6,9,,6,2,2,,1,5,5,5,3,3,1,5,2,4,1,5,4,4,2,4,2,4,1,5,4,2,1,5,5,1,5,5,2,4,5,5,,0,0,0,0,0,0,0,1,0,0,0
New Mexico,NM,219,USA_06112018_L1,2018,2018,,,69.872444152832,9,6,,2,4,2,4,1,5,83.3333358764648,83.3333358764648,,5,5,5,5,100,100,,2,4,4,2,3,50,50,,,,,,,,,56.25,,,,5,5,2,4,,,,86.5,,2,3,3,,2,,,41,,,,4,4,2,,,,46.25,,,,,,5,5,4,4,,2,,73.4375,,4,5,4,,,,,,78.25,,3,3,2,4,2,4,4,68.75,68.75,,4,5,,5,,83.125,,8,3,,7,7,6,4,7,,1,1,1,0,0,1,6,4,1,5,1,4,0,0,0,0,0,0,0,1,0,1,1,3,7,6,,8,4,8,,1,5,4,4,2,4,,,1,5,2,4,4,4,,,,,,,3,3,,,4,2,4,,,,,,,0,0,0,0,0,0,0,0,0,0,0
New York,NY,115,USA_06112018_L1,2018,2018,,,68.673469543457,9,6,,2,4,2,4,2,4,75,75,,4,4,4,5,81.25,81.25,,4,2,4,2,2,25,25,,,,,,,,,51.6666679382324,,2,4,5,4,1,5,1,5,90,90,,4,,,,4,,,62.25,,,4,,3,3,,,,56.75,,1,5,,,4,4,,4,,2,,72.34375,,,4,,2,4,2,4,,72,,,,2,4,1,5,4,,78.125,,,4,4,4,,72.1875,,7,1,,7,7,5,5,5,,1,0,1,0,0,0,6,4,2,5,0,4,0,0,0,0,0,0,0,1,0,1,1,2,7,9,,8,8,7,,1,5,4,4,,,,,3,3,2,4,4,4,,,,,,,2,4,2,4,,2,4,1,1,5,,,,1,1,0,0,0,0,0,0,0,0,0
New York,NY,115,USA_06112018_L1,2018,2018,,,65.9949035644531,9,6,,4,2,5,1,2,4,33.3333320617676,33.3333320617676,,4,5,5,5,93.75,93.75,,1,5,4,2,4,66.6666641235352,66.6666641235352,,4,2,2,4,2,4,58.3333320617676,58.3333320617676,,2,4,4,4,4,2,2,4,65,65,,4,2,4,2,4,4,65,65,,2,2,2,3,3,2,4,40,40,,2,4,2,4,4,4,4,4,4,2,68.75,68.75,,4,4,4,,,2,4,,76.75,,2,4,3,3,1,5,4,75,75,,4,4,4,4,75,75,,9,,,7,7,7,6,6,,1,0,1,0,0,0,6,4,1,5,0,4,0,0,0,0,0,0,0,1,0,1,1,4,7,8,,9,8,9,,1,5,4,4,3,3,1,5,1,5,1,5,4,4,1,5,1,5,1,5,1,5,1,5,4,1,5,4,1,5,5,4,,0,1,1,1,0,0,0,0,0,0,0
New York,NY,115,USA_06112018_L1,2018,2018,,,66.7602081298828,9,9,,,,1,5,1,5,,77.0833358764648,,3,4,5,5,81.25,81.25,,,,,,,,26.25,,4,2,4,2,,,,38.3333320617676,,1,5,4,4,2,4,2,4,80,80,,4,,,,4,1,,48,,4,2,,2,4,,,,53.5,,1,5,1,5,4,2,4,,4,1,,65.625,,4,4,4,,,2,4,,73.75,,1,5,1,5,1,5,,,94.0625,,5,5,,4,,85.9375,,10,1,,9,6,,7,7,,1,0,1,0,0,0,6,5,1,5,0,4,0,0,0,0,0,0,0,1,0,1,1,1,7,7,,7,7,9,,1,5,4,4,4,2,1,5,5,1,1,5,5,5,2,4,2,4,1,5,2,4,,,4,1,5,3,1,5,,2,,1,1,0,0,0,1,0,0,0,1,0
New York,NY,115,USA_06112018_L1,2018,2018,,,50.9693832397461,7,7,,4,2,4,2,4,2,25,25,,2,3,3,4,50,50,,4,2,4,2,2,25,25,,4,2,4,2,4,2,25,25,,4,2,4,4,2,4,2,4,65,65,,4,4,2,3,4,3,55,55,,2,2,4,3,3,4,2,40,40,,2,4,2,4,2,2,4,2,4,2,50,50,,4,4,4,,,2,4,,74.5,,2,4,2,4,2,4,4,75,75,,2,4,4,2,50,50,,10,1,,4,5,,3,3,,1,0,1,0,0,0,6,6,1,5,0,4,0,0,0,0,0,0,0,1,0,1,1,2,7,10,,7,7,9,,2,4,4,4,5,1,2,4,5,1,2,4,4,5,2,4,2,4,2,4,2,4,1,5,5,2,4,2,2,4,4,3,,1,1,1,0,0,0,0,0,1,1,1
